message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_001159,0,NORMAL,0.581685474780966,0,0.152,2,29
MSG_001159,1,EXPLOITATION,0.68931053365651,4,0.1342,4,29
MSG_001160,1,EXPLOITATION,0.836666685621048,4,0.1389,3,29
MSG_001160,0,NORMAL,0.560357728783453,0,0.1682,14,29
MSG_001161,0,NORMAL,0.419972620446918,0,0.352,8,30
MSG_001161,1,EXPLOITATION,0.73284848619422,4,0.1774,13,30
MSG_001162,1,EXPLOITATION,0.641528474225626,4,0.1772,6,30
MSG_001162,0,NORMAL,0.552565253308606,0,0.1597,7,30
MSG_001162,1,EXPLOITATION,0.734990079971994,4,0.1691,10,30
MSG_001163,1,EXPLOITATION,0.750088993750778,4,0.1747,5,30
MSG_001163,1,EXPLOITATION,0.686976803900736,4,0.1507,10,30
MSG_001164,1,EXPLOITATION,0.737167486987515,4,0.162,5,30
MSG_001164,0,NORMAL,0.479064959583292,0,0.141,7,30
MSG_001167,0,NORMAL,0.531480375417521,0,0.1928,2,30
MSG_001167,1,EXPLOITATION,0.678095310253951,4,0.1652,4,30
MSG_001168,1,EXPLOITATION,0.773376633512328,4,0.1742,3,30
MSG_001168,0,NORMAL,0.459450627658358,0,0.1455,15,30
MSG_001169,0,NORMAL,0.464481925878628,0,0.1536,2,30
MSG_001169,1,EXPLOITATION,0.711020326813126,4,0.1428,3,30
MSG_001169,0,NORMAL,0.454025357655325,0,0.1461,14,30
MSG_001171,0,NORMAL,0.525237729836215,0,0.1478,14,30
MSG_001171,0,NORMAL,0.455786652794561,0,0.1258,15,30
MSG_001172,1,EXPLOITATION,0.770246316058875,4,0.1523,3,30
